Date,Temperature_C,Rainfall_mm,Humidity_pct
2007-01-08,31.63,2.34,58.0
2007-01-09,32.6,0.27,21.0
2007-01-10,31.42,0.19,41.0
2007-01-11,34.71,1.19,48.0
2007-01-12,35.12,3.77,43.0
2007-01-13,32.92,1.39,52.0
2007-01-14,33.46,0.33,50.0
2007-01-15,30.48,0.54,65.0
2007-01-16,32.77,0.49,19.0
2007-01-17,33.26,1.91,90.0
2007-01-18,38.59,1.48,51.0
2007-01-19,31.12,0.89,55.0
2007-01-20,36.26,0.32,69.0
2007-01-21,35.31,2.78,86.0
2007-01-22,33.87,1.06,51.0
2007-01-23,36.81,3.52,70.0
2007-01-24,34.02,0.87,50.0
2007-01-25,34.04,1.72,74.0
2007-01-26,33.14,1.68,70.0
2007-01-27,35.68,0.41,44.0
2007-01-28,35.41,3.32,69.0
2007-01-29,31.95,0.02,39.0
2007-01-30,30.55,1.46,49.0
2007-01-31,32.76,3.37,40.0
2007-02-01,31.55,0.41,60.0
2007-02-02,33.0,1.04,75.0
2007-02-03,35.59,0.83,41.0
2007-02-04,32.18,1.43,66.0
2007-02-05,32.99,2.01,56.0
2007-02-06,33.17,0.92,45.0
2007-02-07,34.73,1.69,54.0
2007-02-08,28.51,0.37,69.0
2007-02-09,31.77,0.26,74.0
2007-02-10,33.39,0.56,65.0
2007-02-11,35.34,1.13,59.0
2007-02-12,31.93,0.21,60.0
2007-02-13,29.14,1.14,49.0
2007-02-14,34.1,0.5,61.0
2007-02-15,31.57,1.59,38.0
2007-02-16,30.43,0.04,58.0
2007-02-17,31.54,1.1,85.0
2007-02-18,32.39,1.05,53.0
2007-02-19,31.52,2.83,77.0
2007-02-20,28.29,1.25,70.0
2007-02-21,34.47,1.59,82.0
2007-02-22,35.19,2.35,13.0
2007-02-23,33.92,1.12,63.0
2007-02-24,30.31,0.34,69.0
2007-02-25,32.15,2.04,72.0
2007-02-26,32.51,1.38,78.0
2007-02-27,33.68,0.55,70.0
2007-02-28,33.79,1.24,64.0
2007-03-01,30.95,2.02,46.0
2007-03-02,32.55,3.72,31.0
2007-03-03,33.27,3.04,80.0
2007-03-04,35.23,0.39,51.0
2007-03-05,33.69,0.55,55.0
2007-03-06,33.83,0.12,74.0
2007-03-07,32.38,0.28,60.0
2007-03-08,34.99,2.14,43.0
2007-03-09,32.96,0.45,34.0
2007-03-10,30.38,0.97,55.0
2007-03-11,34.87,1.1,61.0
2007-03-12,33.42,1.52,72.0
2007-03-13,31.1,0.2,58.0
2007-03-14,30.98,0.36,60.0
2007-03-15,32.5,0.59,40.0
2007-03-16,32.79,0.45,76.0
2007-03-17,32.21,4.07,100.0
2007-03-18,32.4,1.8,80.0
2007-03-19,35.14,0.65,78.0
2007-03-20,33.84,2.11,65.0
2007-03-21,32.03,0.43,44.0
2007-03-22,33.49,1.54,47.0
2007-03-23,29.5,0.25,70.0
2007-03-24,32.31,1.48,73.0
2007-03-25,35.09,0.61,46.0
2007-03-26,30.99,0.11,67.0
2007-03-27,29.69,0.32,62.0
2007-03-28,30.03,0.51,67.0
2007-03-29,29.11,1.38,65.0
2007-03-30,29.67,0.08,66.0
2007-03-31,30.45,1.08,31.0
2007-04-01,28.34,1.26,87.0
2007-04-02,31.13,1.06,81.0
2007-04-03,32.85,1.43,60.0
2007-04-04,29.18,0.2,42.0
2007-04-05,33.99,0.88,68.0
2007-04-06,31.92,2.83,38.0
2007-04-07,32.91,0.94,85.0
2007-04-08,29.48,0.95,58.0
2007-04-09,32.46,1.33,51.0
2007-04-10,28.51,0.41,69.0
2007-04-11,32.43,1.21,53.0
2007-04-12,30.94,2.48,56.0
2007-04-13,31.65,0.01,48.0
2007-04-14,28.14,2.04,69.0
2007-04-15,28.64,0.25,65.0
2007-04-16,31.57,0.61,76.0
2007-04-17,28.43,1.91,36.0
2007-04-18,31.2,1.74,42.0
2007-04-19,27.48,2.22,52.0
2007-04-20,31.86,2.82,77.0
2007-04-21,27.64,0.59,39.0
2007-04-22,31.15,1.07,47.0
2007-04-23,31.24,0.5,81.0
2007-04-24,28.54,0.43,68.0
2007-04-25,31.04,0.56,76.0
2007-04-26,30.34,1.36,59.0
2007-04-27,28.69,0.7,87.0
2007-04-28,27.69,1.68,38.0
2007-04-29,25.72,1.37,57.0
2007-04-30,30.29,0.02,56.0
2007-05-01,26.4,0.99,56.0
2007-05-02,29.66,0.57,41.0
2007-05-03,28.88,0.61,68.0
2007-05-04,30.71,1.71,42.0
2007-05-05,28.69,0.79,40.0
2007-05-06,28.57,2.17,21.0
2007-05-07,30.63,1.25,49.0
2007-05-08,29.78,0.8,62.0
2007-05-09,29.68,1.4,64.0
2007-05-10,29.92,0.04,57.0
2007-05-11,25.85,0.03,50.0
2007-05-12,30.38,0.09,54.0
2007-05-13,30.02,0.58,50.0
2007-05-14,26.7,0.27,91.0
2007-05-15,28.19,4.15,42.0
2007-05-16,28.53,0.78,48.0
2007-05-17,28.28,1.09,60.0
2007-05-18,29.15,0.33,44.0
2007-05-19,31.28,0.39,61.0
2007-05-20,30.52,0.41,35.0
2007-05-21,25.67,1.2,62.0
2007-05-22,29.47,0.64,53.0
2007-05-23,30.82,0.73,49.0
2007-05-24,28.87,0.9,56.0
2007-05-25,30.22,1.46,52.0
2007-05-26,31.99,0.09,54.0
2007-05-27,29.95,1.5,71.0
2007-05-28,28.34,0.83,87.0
2007-05-29,29.86,1.11,19.0
2007-05-30,28.0,0.4,57.0
2007-05-31,27.69,0.53,41.0
2007-06-01,26.87,36.4,55.0
2007-06-02,30.64,5.06,66.0
2007-06-03,25.81,9.14,96.0
2007-06-04,30.44,2.76,55.0
2007-06-05,28.31,6.74,62.0
2007-06-06,24.44,0.77,46.0
2007-06-07,27.91,0.35,46.0
2007-06-08,22.91,6.32,45.0
2007-06-09,28.29,5.09,49.0
2007-06-10,28.74,1.47,53.0
2007-06-11,25.72,11.63,81.0
2007-06-12,27.09,49.48,55.0
2007-06-13,30.68,5.04,68.0
2007-06-14,25.69,9.8,64.0
2007-06-15,24.52,32.96,74.0
2007-06-16,29.53,17.81,31.0
2007-06-17,30.43,6.23,65.0
2007-06-18,26.44,13.37,63.0
2007-06-19,28.39,1.37,59.0
2007-06-20,28.98,7.18,76.0
2007-06-21,24.74,3.27,58.0
2007-06-22,25.19,1.76,73.0
2007-06-23,28.55,5.56,63.0
2007-06-24,29.39,1.4,64.0
2007-06-25,27.08,12.01,65.0
2007-06-26,24.13,6.09,57.0
2007-06-27,29.79,7.57,83.0
2007-06-28,24.69,1.58,76.0
2007-06-29,25.01,1.51,59.0
2007-06-30,26.3,8.76,63.0
2007-07-01,28.65,42.0,67.0
2007-07-02,27.18,1.01,72.0
2007-07-03,26.23,3.36,84.0
2007-07-04,26.26,20.36,74.0
2007-07-05,25.35,0.75,57.0
2007-07-06,26.31,20.87,48.0
2007-07-07,20.07,7.43,75.0
2007-07-08,24.47,5.25,64.0
2007-07-09,25.48,3.71,45.0
2007-07-10,22.62,3.53,73.0
2007-07-11,25.63,3.65,83.0
2007-07-12,24.38,21.61,60.0
2007-07-13,28.23,12.87,83.0
2007-07-14,27.8,11.08,71.0
2007-07-15,23.65,16.03,43.0
2007-07-16,24.21,2.97,66.0
2007-07-17,24.3,9.62,33.0
2007-07-18,23.47,6.16,65.0
2007-07-19,24.7,15.25,45.0
2007-07-20,22.73,3.7,63.0
2007-07-21,21.91,10.31,70.0
2007-07-22,25.35,21.39,51.0
2007-07-23,25.3,5.14,85.0
2007-07-24,22.36,0.69,46.0
2007-07-25,25.7,7.26,28.0
2007-07-26,22.57,4.25,60.0
2007-07-27,24.28,11.15,80.0
2007-07-28,25.34,30.17,60.0
2007-07-29,23.57,6.65,51.0
2007-07-30,24.48,6.28,35.0
2007-07-31,22.47,10.63,51.0
2007-08-01,23.04,1.09,43.0
2007-08-02,22.96,2.92,64.0
2007-08-03,21.81,25.13,65.0
2007-08-04,22.88,11.08,46.0
2007-08-05,20.07,0.14,55.0
2007-08-06,22.12,2.29,82.0
2007-08-07,22.47,11.48,54.0
2007-08-08,22.46,14.46,53.0
2007-08-09,22.43,18.32,63.0
2007-08-10,22.72,3.46,39.0
2007-08-11,23.74,26.74,74.0
2007-08-12,24.47,8.05,54.0
2007-08-13,21.35,11.93,43.0
2007-08-14,20.18,9.08,68.0
2007-08-15,20.44,1.31,53.0
2007-08-16,21.49,33.0,47.0
2007-08-17,21.69,1.31,61.0
2007-08-18,20.79,2.94,76.0
2007-08-19,19.68,16.8,54.0
2007-08-20,21.3,9.64,46.0
2007-08-21,22.51,18.21,26.0
2007-08-22,23.27,7.25,38.0
2007-08-23,20.91,4.73,53.0
2007-08-24,21.13,25.49,40.0
2007-08-25,20.04,0.37,50.0
2007-08-26,21.77,19.39,89.0
2007-08-27,20.08,2.62,78.0
2007-08-28,22.86,18.89,48.0
2007-08-29,18.08,1.5,62.0
2007-08-30,20.88,8.68,44.0
2007-08-31,22.14,21.9,83.0
2007-09-01,21.84,6.42,61.0
2007-09-02,26.8,13.73,76.0
2007-09-03,22.06,16.33,48.0
2007-09-04,27.29,13.34,84.0
2007-09-05,21.05,25.95,53.0
2007-09-06,17.63,5.92,34.0
2007-09-07,20.96,1.9,57.0
2007-09-08,19.4,0.49,50.0
2007-09-09,22.84,2.83,75.0
2007-09-10,19.85,1.55,51.0
2007-09-11,20.66,8.16,68.0
2007-09-12,19.57,2.05,50.0
2007-09-13,24.26,0.4,47.0
2007-09-14,20.09,0.37,60.0
2007-09-15,24.34,17.81,68.0
2007-09-16,22.25,8.95,37.0
2007-09-17,21.53,4.43,74.0
2007-09-18,21.25,22.46,74.0
2007-09-19,21.25,0.73,55.0
2007-09-20,16.55,39.28,57.0
2007-09-21,19.79,9.58,20.0
2007-09-22,21.99,2.03,87.0
2007-09-23,20.15,11.37,55.0
2007-09-24,17.39,14.41,76.0
2007-09-25,20.04,5.61,51.0
2007-09-26,23.5,19.78,60.0
2007-09-27,22.54,1.63,68.0
2007-09-28,19.87,3.27,53.0
2007-09-29,21.85,0.98,37.0
2007-09-30,19.16,2.37,58.0
2007-10-01,16.44,0.25,39.0
2007-10-02,17.95,0.8,47.0
2007-10-03,22.87,2.37,51.0
2007-10-04,19.15,2.44,61.0
2007-10-05,19.17,0.06,50.0
2007-10-06,19.01,0.08,42.0
2007-10-07,23.37,0.28,63.0
2007-10-08,22.77,0.29,70.0
2007-10-09,23.91,0.1,39.0
2007-10-10,19.11,0.49,60.0
2007-10-11,19.97,0.89,71.0
2007-10-12,16.3,0.86,62.0
2007-10-13,22.25,0.78,42.0
2007-10-14,16.91,0.41,64.0
2007-10-15,19.64,1.23,60.0
2007-10-16,16.97,1.75,62.0
2007-10-17,17.95,0.43,61.0
2007-10-18,17.41,0.09,30.0
2007-10-19,17.82,0.35,57.0
2007-10-20,17.92,0.15,74.0
2007-10-21,17.86,0.63,82.0
2007-10-22,20.59,0.17,75.0
2007-10-23,16.67,0.62,60.0
2007-10-24,19.28,0.25,70.0
2007-10-25,21.24,1.34,68.0
2007-10-26,17.74,0.03,57.0
2007-10-27,17.3,0.81,77.0
2007-10-28,18.23,0.19,50.0
2007-10-29,21.02,0.0,58.0
2007-10-30,19.01,2.03,74.0
2007-10-31,17.53,1.11,46.0
2007-11-01,19.52,0.1,40.0
2007-11-02,16.32,1.09,45.0
2007-11-03,19.85,0.95,67.0
2007-11-04,19.27,0.64,94.0
2007-11-05,17.81,0.54,78.0
2007-11-06,16.71,2.18,72.0
2007-11-07,16.59,0.28,83.0
2007-11-08,19.4,0.51,64.0
2007-11-09,20.76,0.4,51.0
2007-11-10,16.99,1.47,59.0
2007-11-11,19.16,2.48,56.0
2007-11-12,14.04,1.9,46.0
2007-11-13,17.01,1.6,57.0
2007-11-14,18.09,4.33,37.0
2007-11-15,16.31,1.19,55.0
2007-11-16,16.23,1.39,59.0
2007-11-17,16.74,4.06,57.0
2007-11-18,18.63,0.01,85.0
2007-11-19,17.65,1.01,63.0
2007-11-20,13.52,1.34,86.0
2007-11-21,13.74,2.5,39.0
2007-11-22,16.74,2.15,73.0
2007-11-23,18.85,1.84,63.0
2007-11-24,12.41,2.91,59.0
2007-11-25,24.89,0.77,40.0
2007-11-26,16.81,0.01,65.0
2007-11-27,20.62,0.01,94.0
2007-11-28,17.06,0.79,67.0
2007-11-29,18.57,0.57,59.0
2007-11-30,18.07,0.6,62.0
2007-12-01,13.51,0.51,69.0
2007-12-02,19.29,2.5,83.0
2007-12-03,18.17,0.44,54.0
2007-12-04,18.74,1.94,63.0
2007-12-05,25.56,2.33,60.0
2007-12-06,13.52,0.69,53.0
2007-12-07,21.12,0.59,63.0
2007-12-08,17.09,1.43,83.0
2007-12-09,18.22,1.23,50.0
2007-12-10,17.54,0.4,66.0
2007-12-11,16.77,0.11,66.0
2007-12-12,16.47,0.31,60.0
2007-12-13,10.26,0.14,66.0
2007-12-14,14.55,0.35,66.0
2007-12-15,19.08,0.3,46.0
2007-12-16,16.74,1.02,59.0
2007-12-17,15.3,3.09,60.0
2007-12-18,16.65,1.16,44.0
2007-12-19,20.06,2.61,61.0
2007-12-20,16.47,1.53,60.0
2007-12-21,18.25,1.3,90.0
2007-12-22,16.06,0.53,48.0
2007-12-23,19.04,0.39,75.0
2007-12-24,18.89,1.87,67.0
2007-12-25,21.21,2.36,75.0
2007-12-26,17.16,0.6,48.0
2007-12-27,18.84,0.01,32.0
2007-12-28,17.7,1.57,58.0
2007-12-29,20.09,0.34,72.0
2007-12-30,16.06,0.01,55.0
2007-12-31,18.99,1.63,58.0
2008-01-01,17.11,0.73,90.0
2008-01-02,17.37,1.16,49.0
2008-01-03,17.69,2.46,74.0
2008-01-04,18.01,0.78,45.0
2008-01-05,17.27,0.7,77.0
2008-01-06,17.94,0.34,59.0
2008-01-07,20.67,0.36,67.0
2008-01-08,19.49,1.59,50.0
2008-01-09,19.26,0.6,61.0
2008-01-10,16.62,0.18,63.0
2008-01-11,15.75,0.1,39.0
2008-01-12,19.45,0.64,53.0
2008-01-13,19.3,0.63,64.0
2008-01-14,20.5,1.06,49.0
2008-01-15,16.36,0.64,63.0
2008-01-16,17.11,0.15,57.0
2008-01-17,14.3,0.71,69.0
2008-01-18,16.81,2.37,57.0
2008-01-19,19.6,0.17,96.0
2008-01-20,16.68,1.17,30.0
2008-01-21,18.91,0.9,48.0
2008-01-22,17.26,1.38,70.0
2008-01-23,18.3,0.16,63.0
2008-01-24,15.37,2.84,67.0
2008-01-25,17.85,0.97,12.0
2008-01-26,11.71,1.88,57.0
2008-01-27,17.34,0.28,60.0
2008-01-28,14.46,1.34,69.0
2008-01-29,20.15,1.52,65.0
2008-01-30,19.31,0.51,60.0
2008-01-31,18.71,0.48,58.0
2008-02-01,20.84,1.07,41.0
2008-02-02,15.92,0.1,65.0
2008-02-03,21.33,1.33,58.0
2008-02-04,19.72,0.04,54.0
2008-02-05,17.4,0.21,60.0
2008-02-06,20.17,1.09,55.0
2008-02-07,15.7,0.1,38.0
2008-02-08,16.29,3.57,70.0
2008-02-09,16.74,2.03,88.0
2008-02-10,16.93,0.98,64.0
2008-02-11,15.89,1.71,64.0
2008-02-12,20.48,2.19,82.0
2008-02-13,17.54,0.3,89.0
2008-02-14,18.79,1.89,57.0
2008-02-15,16.97,0.22,49.0
2008-02-16,14.49,0.53,67.0
2008-02-17,18.7,0.82,62.0
2008-02-18,14.37,1.25,74.0
2008-02-19,18.08,0.03,60.0
2008-02-20,15.51,0.34,61.0
2008-02-21,22.25,0.94,46.0
2008-02-22,20.13,0.44,75.0
2008-02-23,18.55,1.49,50.0
2008-02-24,20.89,1.05,42.0
2008-02-25,16.71,0.27,20.0
2008-02-26,19.52,0.16,58.0
2008-02-27,18.86,0.99,49.0
2008-02-28,19.02,0.6,56.0
2008-02-29,21.07,0.19,53.0
2008-03-01,20.03,0.4,55.0
2008-03-02,19.18,0.36,48.0
2008-03-03,15.32,0.11,49.0
2008-03-04,16.75,0.79,46.0
2008-03-05,18.46,1.44,57.0
2008-03-06,18.93,0.86,43.0
2008-03-07,16.52,1.75,79.0
2008-03-08,23.64,0.14,60.0
2008-03-09,21.89,0.57,37.0
2008-03-10,20.1,0.94,63.0
2008-03-11,19.08,1.13,47.0
2008-03-12,18.55,1.19,76.0
2008-03-13,17.11,1.31,51.0
2008-03-14,19.21,1.05,81.0
2008-03-15,19.61,0.1,75.0
2008-03-16,16.65,1.19,100.0
2008-03-17,19.85,1.29,61.0
2008-03-18,18.91,5.03,70.0
2008-03-19,15.45,1.18,60.0
2008-03-20,17.58,1.16,61.0
2008-03-21,18.52,0.72,78.0
2008-03-22,23.17,2.02,72.0
2008-03-23,20.55,5.76,59.0
2008-03-24,16.81,1.51,80.0
2008-03-25,20.5,0.95,75.0
2008-03-26,16.48,0.08,83.0
2008-03-27,21.79,1.3,78.0
2008-03-28,18.73,1.23,55.0
2008-03-29,19.53,1.49,53.0
2008-03-30,22.42,0.13,54.0
2008-03-31,17.24,1.06,72.0
2008-04-01,17.07,0.35,80.0
2008-04-02,18.74,1.43,76.0
2008-04-03,22.04,0.27,39.0
2008-04-04,16.97,1.15,49.0
2008-04-05,14.39,0.35,70.0
2008-04-06,19.21,0.01,78.0
2008-04-07,21.26,1.0,65.0
2008-04-08,22.61,0.12,83.0
2008-04-09,19.34,1.08,32.0
2008-04-10,19.49,2.6,57.0
2008-04-11,22.68,3.48,81.0
2008-04-12,16.68,0.27,65.0
2008-04-13,19.7,1.66,48.0
2008-04-14,20.91,0.44,72.0
2008-04-15,21.48,2.31,62.0
2008-04-16,19.62,1.55,53.0
2008-04-17,20.76,0.08,36.0
2008-04-18,15.77,0.52,70.0
2008-04-19,19.49,0.41,44.0
2008-04-20,21.77,1.54,92.0
2008-04-21,18.95,0.53,33.0
2008-04-22,21.09,1.15,61.0
2008-04-23,21.92,0.92,71.0
2008-04-24,20.4,3.71,45.0
2008-04-25,21.49,2.78,49.0
2008-04-26,19.28,0.56,73.0
2008-04-27,20.85,1.29,46.0
2008-04-28,22.54,1.77,89.0
2008-04-29,21.69,2.29,61.0
2008-04-30,20.26,0.07,54.0
2008-05-01,21.95,0.36,84.0
2008-05-02,22.99,0.39,44.0
2008-05-03,17.52,0.57,86.0
2008-05-04,24.0,0.19,45.0
2008-05-05,21.07,0.69,79.0
2008-05-06,22.65,1.09,88.0
2008-05-07,24.25,0.69,58.0
2008-05-08,19.18,1.1,58.0
2008-05-09,20.56,0.07,56.0
2008-05-10,21.47,2.09,48.0
2008-05-11,20.54,2.8,61.0
2008-05-12,25.64,0.96,74.0
2008-05-13,20.52,2.13,69.0
2008-05-14,21.18,0.14,68.0
2008-05-15,22.77,1.6,49.0
2008-05-16,20.02,0.13,44.0
2008-05-17,21.69,0.52,87.0
2008-05-18,23.19,0.39,40.0
2008-05-19,21.95,0.88,58.0
2008-05-20,22.49,0.36,71.0
2008-05-21,21.68,1.01,83.0
2008-05-22,19.78,0.46,60.0
2008-05-23,23.52,1.97,64.0
2008-05-24,18.45,1.0,53.0
2008-05-25,23.04,0.24,86.0
2008-05-26,23.52,0.41,81.0
2008-05-27,24.52,1.88,45.0
2008-05-28,20.66,0.49,70.0
2008-05-29,26.67,0.77,58.0
2008-05-30,23.74,1.05,65.0
2008-05-31,26.66,0.43,48.0
2008-06-01,22.0,3.51,31.0
2008-06-02,27.17,9.87,43.0
2008-06-03,25.15,5.45,52.0
2008-06-04,24.77,0.63,53.0
2008-06-05,24.2,6.72,25.0
2008-06-06,23.3,16.78,65.0
2008-06-07,26.27,1.04,39.0
2008-06-08,24.22,0.72,59.0
2008-06-09,20.07,1.67,42.0
2008-06-10,21.84,14.46,33.0
2008-06-11,23.77,12.87,59.0
2008-06-12,24.83,8.32,57.0
2008-06-13,24.16,6.32,61.0
2008-06-14,26.78,21.92,84.0
2008-06-15,20.51,14.55,71.0
2008-06-16,24.77,16.71,90.0
2008-06-17,20.91,16.78,55.0
2008-06-18,26.14,10.29,49.0
2008-06-19,24.5,6.13,67.0
2008-06-20,25.59,20.0,88.0
2008-06-21,23.1,26.04,43.0
2008-06-22,27.45,0.24,81.0
2008-06-23,27.04,0.53,67.0
2008-06-24,26.2,31.88,53.0
2008-06-25,24.84,3.25,83.0
2008-06-26,26.33,20.66,42.0
2008-06-27,23.82,4.92,70.0
2008-06-28,27.02,1.27,57.0
2008-06-29,28.67,0.84,77.0
2008-06-30,27.58,1.7,65.0
2008-07-01,24.05,2.88,76.0
2008-07-02,26.3,6.7,61.0
2008-07-03,23.06,12.09,53.0
2008-07-04,26.86,42.98,59.0
2008-07-05,26.69,5.83,63.0
2008-07-06,22.12,7.3,65.0
2008-07-07,23.6,7.38,70.0
2008-07-08,25.43,7.75,60.0
2008-07-09,25.46,7.29,70.0
2008-07-10,23.71,0.09,93.0
2008-07-11,26.98,0.02,49.0
2008-07-12,26.77,1.03,75.0
2008-07-13,25.95,1.07,50.0
2008-07-14,24.9,12.2,46.0
2008-07-15,28.57,2.29,82.0
2008-07-16,29.86,22.51,46.0
2008-07-17,25.65,26.4,60.0
2008-07-18,25.46,37.25,48.0
2008-07-19,27.73,27.98,96.0
2008-07-20,26.1,3.17,60.0
2008-07-21,26.61,7.13,43.0
2008-07-22,28.43,1.93,47.0
2008-07-23,23.2,16.41,92.0
2008-07-24,29.73,21.93,57.0
2008-07-25,27.3,19.06,59.0
2008-07-26,26.4,5.68,82.0
2008-07-27,27.11,14.22,79.0
2008-07-28,27.28,1.03,47.0
2008-07-29,23.96,0.41,48.0
2008-07-30,30.48,13.99,52.0
2008-07-31,27.64,5.54,55.0
2008-08-01,28.51,54.15,72.0
2008-08-02,29.6,1.02,59.0
2008-08-03,25.72,19.35,55.0
2008-08-04,28.77,6.54,60.0
2008-08-05,27.36,17.55,52.0
2008-08-06,29.65,16.99,83.0
2008-08-07,23.77,24.77,50.0
2008-08-08,27.89,3.54,60.0
2008-08-09,26.95,29.92,69.0
2008-08-10,29.08,1.64,70.0
2008-08-11,29.22,0.86,54.0
2008-08-12,26.93,5.65,76.0
2008-08-13,26.99,17.62,92.0
2008-08-14,28.26,6.41,87.0
2008-08-15,26.75,17.68,23.0
2008-08-16,30.29,13.08,59.0
2008-08-17,27.93,2.35,50.0
2008-08-18,22.92,29.74,68.0
2008-08-19,28.05,0.63,76.0
2008-08-20,26.78,22.86,43.0
2008-08-21,25.66,3.63,73.0
2008-08-22,26.51,6.93,60.0
2008-08-23,29.26,5.49,56.0
2008-08-24,31.76,1.89,68.0
2008-08-25,29.8,4.43,58.0
2008-08-26,28.02,2.14,77.0
2008-08-27,30.2,2.28,54.0
2008-08-28,28.43,2.07,80.0
2008-08-29,28.02,6.71,60.0
2008-08-30,27.16,15.99,24.0
2008-08-31,26.03,8.42,48.0
2008-09-01,28.81,22.37,58.0
2008-09-02,29.97,10.12,66.0
2008-09-03,29.52,11.69,59.0
2008-09-04,28.94,11.01,50.0
2008-09-05,27.94,5.97,87.0
2008-09-06,31.1,11.69,81.0
2008-09-07,27.31,0.72,42.0
2008-09-08,31.55,19.65,47.0
2008-09-09,28.05,15.04,65.0
2008-09-10,28.61,2.81,58.0
2008-09-11,27.24,14.61,19.0
2008-09-12,29.23,0.13,49.0
2008-09-13,32.23,2.45,71.0
2008-09-14,31.37,0.67,62.0
2008-09-15,32.35,15.15,46.0
2008-09-16,31.49,14.1,52.0
2008-09-17,28.3,16.8,57.0
2008-09-18,29.9,0.04,98.0
2008-09-19,29.05,6.96,61.0
2008-09-20,33.33,12.2,49.0
2008-09-21,28.32,1.69,87.0
2008-09-22,32.56,10.49,69.0
2008-09-23,32.61,0.88,48.0
2008-09-24,34.53,2.0,60.0
2008-09-25,30.11,6.46,57.0
2008-09-26,32.4,10.6,68.0
2008-09-27,35.59,1.58,41.0
2008-09-28,29.84,2.05,42.0
2008-09-29,28.06,2.29,56.0
2008-09-30,27.42,2.73,47.0
2008-10-01,32.65,0.7,75.0
2008-10-02,27.51,0.9,45.0
2008-10-03,30.58,1.43,96.0
2008-10-04,32.24,0.93,58.0
2008-10-05,31.79,0.96,62.0
2008-10-06,32.31,1.56,65.0
2008-10-07,31.95,2.98,59.0
2008-10-08,34.11,0.47,78.0
2008-10-09,29.7,0.86,62.0
2008-10-10,30.29,0.09,52.0
2008-10-11,30.14,0.44,40.0
2008-10-12,33.39,0.53,66.0
2008-10-13,33.58,1.8,74.0
2008-10-14,32.72,0.72,41.0
2008-10-15,34.23,1.31,54.0
2008-10-16,29.55,0.02,74.0
2008-10-17,35.28,0.62,47.0
2008-10-18,35.03,2.32,47.0
2008-10-19,33.5,0.25,58.0
2008-10-20,35.63,0.03,80.0
2008-10-21,28.8,0.57,74.0
2008-10-22,31.1,1.22,80.0
2008-10-23,30.72,0.61,45.0
2008-10-24,33.67,0.62,50.0
2008-10-25,30.16,1.11,57.0
2008-10-26,33.82,0.29,55.0
2008-10-27,35.08,1.39,48.0
2008-10-28,33.76,0.17,67.0
2008-10-29,32.98,0.5,36.0
2008-10-30,30.47,1.07,62.0
2008-10-31,30.79,1.76,85.0
2008-11-01,35.01,1.57,61.0
2008-11-02,34.11,1.28,48.0
2008-11-03,32.5,0.44,41.0
2008-11-04,31.78,0.13,65.0
2008-11-05,28.59,0.24,86.0
2008-11-06,30.54,2.0,63.0
2008-11-07,36.53,1.95,55.0
2008-11-08,30.18,3.03,49.0
2008-11-09,33.15,0.08,38.0
2008-11-10,34.81,0.77,64.0
2008-11-11,30.32,1.05,36.0
2008-11-12,33.23,1.24,74.0
2008-11-13,34.76,1.03,69.0
2008-11-14,32.94,1.47,57.0
2008-11-15,38.68,0.45,70.0
2008-11-16,29.63,0.2,63.0
2008-11-17,35.11,0.23,70.0
2008-11-18,32.67,0.01,73.0
2008-11-19,34.59,0.43,56.0
2008-11-20,33.95,0.1,41.0
2008-11-21,31.62,0.39,94.0
2008-11-22,33.57,0.99,57.0
2008-11-23,29.42,2.25,54.0
2008-11-24,34.36,1.83,67.0
2008-11-25,33.77,0.29,57.0
2008-11-26,34.48,0.14,41.0
2008-11-27,35.34,0.21,42.0
2008-11-28,33.97,3.54,47.0
2008-11-29,33.55,0.8,65.0
2008-11-30,31.51,0.2,50.0
2008-12-01,31.87,1.84,74.0
2008-12-02,35.69,0.5,58.0
2008-12-03,36.2,2.29,59.0
2008-12-04,40.87,0.3,61.0
2008-12-05,33.45,0.5,44.0
2008-12-06,31.57,0.7,79.0
2008-12-07,35.74,2.23,65.0
2008-12-08,34.74,2.03,57.0
2008-12-09,37.3,0.85,52.0
2008-12-10,31.67,0.25,52.0
2008-12-11,32.69,0.52,43.0
2008-12-12,33.92,3.71,40.0
2008-12-13,34.76,0.94,40.0
2008-12-14,33.04,1.52,76.0
2008-12-15,31.74,0.6,49.0
2008-12-16,35.26,0.76,44.0
2008-12-17,34.95,0.56,79.0
2008-12-18,31.68,1.21,61.0
2008-12-19,36.23,1.91,42.0
2008-12-20,35.87,0.71,69.0
2008-12-21,33.8,0.66,82.0
2008-12-22,33.7,0.42,70.0
2008-12-23,34.65,0.19,62.0
2008-12-24,31.82,2.8,67.0
2008-12-25,33.61,0.38,78.0
2008-12-26,29.25,1.61,86.0
2008-12-27,35.31,1.26,46.0
2008-12-28,30.44,1.57,60.0
2008-12-29,36.57,2.76,69.0
2008-12-30,32.9,0.98,63.0
2008-12-31,33.14,2.28,68.0
2009-01-01,32.31,0.18,93.0
2009-01-02,32.99,0.99,56.0
2009-01-03,36.4,1.48,39.0
2009-01-04,28.58,0.32,88.0
2009-01-05,36.11,1.35,87.0
2009-01-06,34.23,1.51,68.0
2009-01-07,31.13,1.78,53.0
2009-01-08,31.39,0.38,73.0
2009-01-09,36.89,1.14,60.0
2009-01-10,31.64,0.36,55.0
2009-01-11,31.22,1.34,50.0
